"Time","Event",""
"02:16.107","Valigarmanda 1 prepares  Scourge of Fire  on Nej'mii Ulmuhii'e 62723 (U: 95600)--34% damage",""
"02:16.107","Valigarmanda 1 prepares  Scourge of Fire  on  Varka Das'tral--34% damage",""
"02:16.108","Multiple Enemies Combined DoTs  Fedrea Reed Tick  52765 (U: 52765)",""
"02:16.108","Environment Burns  Fedrea Reed Tick  52765 (U: 81177) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.65, M: 0.65, S: 1)--35% damage",""
"02:16.731","Valigarmanda 2 Scourge of Fire  Hoshi Shoten 30887 (A: 27965) (U: 89701, M: 30849, 34.39%)",""
"02:16.731","Valigarmanda 1 Scourge of Fire  Nephelia Sol'aria 21745 (A: 37113) (U: 89710, M: 30852, 34.39%)",""
"02:16.775","Valigarmanda 2 Scourge of Fire Flann Firebrand 25269 (A: 38566) (U: 97295, M: 33460, 34.39%)",""
"02:16.775","Valigarmanda 1 Scourge of Fire Snow Wishzz 26603 (A: 29550) (U: 85588, M: 29435, 34.39%)",""
"02:16.819","Valigarmanda 2 Scourge of Fire  Fedrea Reed 14304 (A: 18882) (U: 63227, M: 30041, 47.51%)",""
"02:16.819","Valigarmanda 1 Scourge of Fire Nej'mii Ulmuhii'e 62723 (U: 95600, M: 32877, 34.39%)",""
"02:16.864","Valigarmanda 2 Scourge of Fire Seraphija Arinsia 54069 (O: 13551) (U: 103064, M: 35444, 34.39%)",""
"02:16.864","Valigarmanda 1 Scourge of Fire  Varka Das'tral (A: 39375)",""
"02:17.709","Valigarmanda prepares  attack  on  Fedrea Reed 20160 (U: 38409)--48% damage",""
"02:18.688","Valigarmanda attack  Fedrea Reed 20160 (U: 38409, M: 18249, 47.51%)",""
"02:19.045","Multiple Enemies Combined DoTs Nej'mii Ulmuhii'e Tick  37925 (A: 15987) (U: 53912)",""
"02:19.045","Environment Burns Nej'mii Ulmuhii'e Tick  37925 (A: 15987) (U: 66559) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.81, M: 0.81, S: 1)--19% damage",""
"02:19.133","Multiple Enemies Combined DoTs  Fedrea Reed Tick  34488 (A: 19177) (U: 53665)",""
"02:19.133","Environment Burns  Fedrea Reed Tick  34488 (A: 19177) (U: 82563) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.65, M: 0.65, S: 1)--35% damage",""
"02:19.179","Valigarmanda 2 prepares  Scourge of Fire  on  Hoshi Shoten 62444 (U: 95175)--34% damage",""
"02:19.179","Valigarmanda 2 prepares  Scourge of Fire  on Flann Firebrand 68655 (U: 104642)--34% damage",""
"02:19.179","Valigarmanda 2 prepares  Scourge of Fire  on  Fedrea Reed 58392 (U: 88999)--34% damage",""
"02:19.179","Valigarmanda 1 prepares  Scourge of Fire  on  Nephelia Sol'aria 37277 (U: 56817)--34% damage",""
"02:19.179","Valigarmanda 1 prepares  Scourge of Fire  on Nej'mii Ulmuhii'e 61479 (U: 93704)--34% damage",""
"02:19.179","Valigarmanda 1 prepares  Scourge of Fire  on Snow Wishzz 43634 (U: 66506)--34% damage",""
"02:19.179","Valigarmanda 1 prepares  Scourge of Fire  on  Varka Das'tral 14048 (U: 21412)--34% damage",""
"02:19.804","Valigarmanda 2 Scourge of Fire  Hoshi Shoten 62444 (A: 15843) (U: 119323, M: 41036, 34.39%)",""
"02:19.804","Valigarmanda 1 Scourge of Fire  Nephelia Sol'aria 37277 (A: 24764) (U: 94562, M: 32521, 34.39%)",""
"02:19.849","Valigarmanda 2 Scourge of Fire Flann Firebrand 68655 (A: 16347) (U: 129558, M: 44556, 34.39%)",""
"02:19.849","Valigarmanda 1 Scourge of Fire Nej'mii Ulmuhii'e 61479 (U: 93704, M: 32225, 34.39%)",""
"02:19.893","Valigarmanda 2 Scourge of Fire  Fedrea Reed 58392 (U: 88999, M: 30607, 34.39%)",""
"02:19.893","Valigarmanda 1 Scourge of Fire Snow Wishzz 43634 (A: 16783) (U: 92087, M: 31670, 34.39%)",""
"02:19.937","Valigarmanda 1 Scourge of Fire  Varka Das'tral 14048 (A: 25326) (U: 60014, M: 20640, 34.39%)",""
"02:20.739","Valigarmanda prepares  attack  on  Fedrea Reed 7528 (U: 11474)--34% damage",""
"02:21.717","Valigarmanda attack  Fedrea Reed 7528 (A: 16084) (U: 35989, M: 12377, 34.39%)",""
"02:22.030","Multiple Enemies Combined DoTs Nej'mii Ulmuhii'e Tick  52415 (U: 52415)",""
"02:22.030","Environment Burns Nej'mii Ulmuhii'e Tick  52415 (U: 64710) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.81, M: 0.81, S: 1)--19% damage",""
"02:22.119","Multiple Enemies Combined DoTs  Fedrea Reed Tick  54470 (U: 54470)",""
"02:22.119","Environment Burns  Fedrea Reed Tick  54470 (U: 83800) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.65, M: 0.65, S: 1)--35% damage",""
"02:23.768","Valigarmanda prepares  attack  on  Fedrea Reed 28489 (U: 39080)--27% damage",""
"02:24.749","Valigarmanda attack  Fedrea Reed 28489 (U: 39080, M: 10591, 27.10%)",""
"02:25.018","Multiple Enemies Combined DoTs Nej'mii Ulmuhii'e Tick  49667 (U: 49667)",""
"02:25.018","Environment Burns Nej'mii Ulmuhii'e Tick  49667 (U: 61318) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.81, M: 0.81, S: 1)--19% damage",""
"02:25.107","Multiple Enemies Combined DoTs  Fedrea Reed Tick  54787 (U: 54787)",""
"02:25.107","Environment Burns  Fedrea Reed Tick  54787 (U: 84288) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.65, M: 0.65, S: 1)--35% damage",""
"02:26.799","Valigarmanda prepares  attack  on  Fedrea Reed 17782 (U: 19758)--10% damage",""
"02:27.783","Valigarmanda attack  Fedrea Reed 17782 (A: 16210) (U: 37770, M: 3778, 10.00%)",""
"02:28.049","Multiple Enemies Combined DoTs Nej'mii Ulmuhii'e Tick  27391 (A: 26031) (U: 53422)",""
"02:28.049","Environment Burns Nej'mii Ulmuhii'e Tick  27391 (A: 26031) (U: 65955) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.81, M: 0.81, S: 1)--19% damage",""
"02:28.138","Multiple Enemies Combined DoTs  Fedrea Reed Tick  50712 (U: 50712)",""
"02:28.138","Environment Burns  Fedrea Reed Tick  50712 (U: 78019) (T: 1, C: 0%, D: 0.0%, P/R: 1.00, G: 0.65, M: 0.65, S: 1)--35% damage",""
"02:29.831","Valigarmanda prepares  attack  on  Fedrea Reed 25088 (U: 38583)--35% damage",""
"02:30.811","Valigarmanda attack  Fedrea Reed 25088 (U: 38583, M: 13495, 34.98%)",""
"02:32.863","Valigarmanda prepares  attack  on  Fedrea Reed 28041 (U: 36655)--23% damage",""
"02:33.842","Valigarmanda attack  Fedrea Reed 28041 (U: 36655, M: 8614, 23.50%)",""
"02:35.892","Valigarmanda prepares  attack  on  Fedrea Reed 271 (U: 302)--10% damage",""
"02:36.871","Valigarmanda attack  Fedrea Reed 271 (A: 35185) (U: 39512, M: 4056, 10.27%)",""
"02:38.923","Valigarmanda prepares  attack  on  Fedrea Reed",""
"02:39.904","Valigarmanda attack  Fedrea Reed (A: 38492)",""
"02:48.947","Valigarmanda 5 prepares  Charring Cataclysm  on  Hoshi Shoten 66606 (U: 74007)--10% damage",""
"02:48.947","Valigarmanda 5 prepares  Charring Cataclysm  on Seraphija Arinsia 59063 (U: 65626)--10% damage",""
"02:48.947","Valigarmanda 2 prepares  Charring Cataclysm  on  Varka Das'tral 27327 (U: 30364)--10% damage",""
"02:48.947","Valigarmanda 2 prepares  Charring Cataclysm  on Snow Wishzz 45412 (U: 56065)--19% damage",""
"02:48.947","Valigarmanda 3 prepares  Charring Cataclysm  on  Fedrea Reed 25213 (U: 28015)--10% damage",""
"02:48.947","Valigarmanda 3 prepares  Charring Cataclysm  on Flann Firebrand 64235 (U: 71373)--10% damage",""
"02:48.947","Valigarmanda 4 prepares  Charring Cataclysm  on  Nephelia Sol'aria 53778 (U: 59754)--10% damage",""
"02:48.947","Valigarmanda 4 prepares  Charring Cataclysm  on Nej'mii Ulmuhii'e 63685 (U: 70762)--10% damage",""
"02:49.572","Valigarmanda 5 Charring Cataclysm  Hoshi Shoten 66606 (A: 21362) (U: 97743, M: 9775, 10.00%)",""
"02:49.572","Valigarmanda 2 Charring Cataclysm  Varka Das'tral 27327 (A: 25873) (U: 59113, M: 5913, 10.00%)",""
"02:49.572","Valigarmanda 3 Charring Cataclysm  Fedrea Reed 25213 (A: 32013) (U: 63586, M: 6360, 10.00%)",""
"02:49.572","Valigarmanda 4 Charring Cataclysm  Nephelia Sol'aria 53778 (A: 32875) (U: 96283, M: 9630, 10.00%)",""
"02:49.615","Valigarmanda 5 Charring Cataclysm Seraphija Arinsia 59063 (A: 30556) (U: 99578, M: 9959, 10.00%)",""
"02:49.615","Valigarmanda 2 Charring Cataclysm Snow Wishzz 45412 (A: 33051) (U: 96870, M: 18407, 19.00%)",""
"02:49.616","Valigarmanda 3 Charring Cataclysm Flann Firebrand 64235 (A: 21297) (U: 95037, M: 9505, 10.00%)",""
"02:49.616","Valigarmanda 4 Charring Cataclysm Nej'mii Ulmuhii'e 63685 (A: 21621) (U: 94786, M: 9480, 10.00%)",""
"02:53.001","Valigarmanda prepares  attack  on  Fedrea Reed 11200 (U: 13828)--19% damage",""
"02:53.981","Valigarmanda attack  Fedrea Reed 11200 (A: 20809) (U: 39520, M: 7511, 19.01%)",""
"02:56.033","Valigarmanda prepares  attack  on  Fedrea Reed 10619 (U: 13110)--19% damage",""
"02:57.016","Valigarmanda attack  Fedrea Reed 10619 (A: 19551) (U: 37248, M: 7078, 19.00%)",""
"02:59.071","Valigarmanda prepares  attack  on  Fedrea Reed 22681 (U: 28002)--19% damage",""
"02:59.071","Valigarmanda 6 prepares  Scourge of Thunder  on Flann Firebrand 8373 (U: 10338)--19% damage",""
"02:59.071","Valigarmanda 7 prepares  Scourge of Thunder  on  Hoshi Shoten 5649 (U: 6975)--19% damage",""
"02:59.071","Valigarmanda 5 prepares  Scourge of Thunder  on Nej'mii Ulmuhii'e 1143 (U: 1412)--19% damage",""
"02:59.071","Valigarmanda 8 prepares  Scourge of Thunder  on  Nephelia Sol'aria 16087 (U: 19861)--19% damage",""
"02:59.071","Valigarmanda 2 prepares  Scourge of Thunder  on Snow Wishzz 16433 (U: 20288)--19% damage",""
"02:59.071","Valigarmanda 3 prepares  Scourge of Thunder  on Seraphija Arinsia 18534 (U: 22882)--19% damage",""
"02:59.071","Valigarmanda 4 prepares  Scourge of Thunder  on  Fedrea Reed 33608 (U: 41492)--19% damage",""
"02:59.071","Valigarmanda 1 prepares  Scourge of Thunder  on  Varka Das'tral--19% damage",""
"02:59.248","Valigarmanda 6 Scourge of Thunder Flann Firebrand 8373 (A: 43014) (U: 63447, M: 12060, 19.01%)",""
"02:59.248","Valigarmanda 7 Scourge of Thunder  Hoshi Shoten 5649 (A: 40799) (U: 57351, M: 10903, 19.01%)",""
"02:59.248","Valigarmanda 5 Scourge of Thunder Nej'mii Ulmuhii'e 1143 (A: 44978) (U: 56976, M: 10855, 19.05%)",""
"02:59.248","Valigarmanda 8 Scourge of Thunder  Nephelia Sol'aria 16087 (A: 33242) (U: 60902, M: 11573, 19.00%)",""
"02:59.248","Valigarmanda 2 Scourge of Thunder Snow Wishzz 16433 (A: 33010) (U: 61042, M: 11599, 19.00%)",""
"02:59.250","Valigarmanda 3 Scourge of Thunder Seraphija Arinsia 18534 (A: 33557) (U: 64312, M: 12221, 19.00%)",""
"02:59.250","Valigarmanda 4 Scourge of Thunder  Fedrea Reed 33608 (U: 41492, M: 7884, 19.00%)",""
"02:59.250","Valigarmanda 1 Scourge of Thunder  Varka Das'tral (A: 32917)",""
"03:00.051","Valigarmanda attack  Fedrea Reed 22681 (A: 7099) (U: 36767, M: 6987, 19.00%)",""
"03:02.099","Valigarmanda prepares  attack  on  Fedrea Reed 32881 (U: 36535)--10% damage",""
"03:03.079","Valigarmanda attack  Fedrea Reed 32881 (U: 36535, M: 3654, 10.00%)",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on  Fedrea Reed 20615 (U: 24112)--14% damage",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on Snow Wishzz 43400 (U: 56401)--23% damage",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on  Hoshi Shoten 51166 (U: 59844)--14% damage",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on Seraphija Arinsia 51708 (U: 60478)--14% damage",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on Flann Firebrand 57069 (U: 66748)--14% damage",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on  Varka Das'tral 26052 (U: 30471)--14% damage",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on  Nephelia Sol'aria 42191 (U: 49347)--14% damage",""
"03:07.934","Valigarmanda 1 prepares  Disaster Zone  on Nej'mii Ulmuhii'e 36546 (U: 42744)--14% damage",""
"03:08.112","Valigarmanda 1 Disaster Zone  Fedrea Reed 20615 (A: 23346) (U: 51419, M: 7458, 14.50%)",""
"03:08.158","Valigarmanda 1 Disaster Zone Snow Wishzz 43400 (A: 16376) (U: 77683, M: 17907, 23.05%)",""
"03:08.202","Valigarmanda 1 Disaster Zone  Hoshi Shoten 51166 (A: 16434) (U: 79066, M: 11466, 14.50%)",""
"03:08.247","Valigarmanda 1 Disaster Zone Seraphija Arinsia 51708 (A: 16326) (U: 79573, M: 11539, 14.50%)",""
"03:08.291","Valigarmanda 1 Disaster Zone Flann Firebrand 57069 (A: 15948) (U: 85401, M: 12384, 14.50%)",""
"03:08.336","Valigarmanda 1 Disaster Zone  Varka Das'tral 26052 (A: 16772) (U: 50088, M: 7264, 14.50%)",""
"03:08.380","Valigarmanda 1 Disaster Zone  Nephelia Sol'aria 42191 (A: 26006) (U: 79764, M: 11567, 14.50%)",""
"03:08.424","Valigarmanda 1 Disaster Zone Nej'mii Ulmuhii'e 36546 (A: 25495) (U: 72563, M: 10522, 14.50%)",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on  Fedrea Reed 24871 (U: 34223)--27% damage",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on Flann Firebrand 51235 (U: 70499)--27% damage",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on  Hoshi Shoten 35092 (U: 48287)--27% damage",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on Snow Wishzz 47994 (U: 66040)--27% damage",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on Seraphija Arinsia 46346 (U: 63772)--27% damage",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on  Varka Das'tral 21526 (U: 29620)--27% damage",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on Nej'mii Ulmuhii'e 41434 (U: 57013)--27% damage",""
"03:16.210","Valigarmanda prepares  Ruin Foretold  on  Nephelia Sol'aria 41791 (U: 57504)--27% damage",""
"03:17.188","Valigarmanda Ruin Foretold  Fedrea Reed 24871 (A: 16358) (U: 56732, M: 15503, 27.33%)",""
"03:17.232","Valigarmanda Ruin Foretold Flann Firebrand 51235 (A: 15926) (U: 92414, M: 25253, 27.33%)",""
"03:17.276","Valigarmanda Ruin Foretold  Hoshi Shoten 35092 (A: 25693) (U: 83641, M: 22856, 27.33%)",""
"03:17.321","Valigarmanda Ruin Foretold Snow Wishzz 47994 (A: 16012) (U: 88073, M: 24067, 27.33%)",""
"03:17.365","Valigarmanda Ruin Foretold Seraphija Arinsia 46346 (A: 16423) (U: 86371, M: 23602, 27.33%)",""
"03:17.410","Valigarmanda Ruin Foretold  Varka Das'tral 21526 (A: 16189) (U: 51897, M: 14182, 27.33%)",""
"03:17.454","Valigarmanda Ruin Foretold Nej'mii Ulmuhii'e 41434 (A: 15955) (U: 78968, M: 21579, 27.33%)",""
"03:17.499","Valigarmanda Ruin Foretold  Nephelia Sol'aria 41791 (A: 16632) (U: 80390, M: 21967, 27.33%)",""
"03:25.476","Valigarmanda 2 prepares  Calamitous Cry  on Snow Wishzz 113158 (U: 125732)--5% damage",""
"03:25.476","Valigarmanda 2 prepares  Calamitous Cry  on  Varka Das'tral 32853 (U: 32853)+6% damage",""
"03:25.476","Valigarmanda 2 prepares  Calamitous Cry  on  Nephelia Sol'aria 50605 (U: 50605)+6% damage",""
"03:25.476","Valigarmanda 2 prepares  Calamitous Cry  on Nej'mii Ulmuhii'e 49489 (U: 49489)+6% damage",""
"03:25.476","Valigarmanda 1 prepares  Calamitous Cry  on  Fedrea Reed 73330 (U: 73330)+6% damage",""
"03:25.476","Valigarmanda 1 prepares  Calamitous Cry  on Flann Firebrand 52208 (U: 52208)+6% damage",""
"03:25.476","Valigarmanda 1 prepares  Calamitous Cry  on  Hoshi Shoten 48634 (U: 48634)+6% damage",""
"03:25.476","Valigarmanda 1 prepares  Calamitous Cry  on Seraphija Arinsia 53753 (U: 53753)+6% damage",""
"03:26.099","Valigarmanda 2 Calamitous Cry Snow Wishzz 113158 (U: 125732, M: 12574, 10.00%)",""
"03:26.099","Valigarmanda 1 Calamitous Cry  Fedrea Reed 73330 (A: 7607) (U: 80937)",""
"03:26.143","Valigarmanda 2 Calamitous Cry  Varka Das'tral 32853 (U: 32853)",""
"03:26.143","Valigarmanda 1 Calamitous Cry Flann Firebrand 52208 (U: 52208)",""
"03:26.188","Valigarmanda 2 Calamitous Cry  Nephelia Sol'aria 50605 (U: 50605)",""
"03:26.188","Valigarmanda 1 Calamitous Cry  Hoshi Shoten 48634 (U: 48634)",""
"03:26.233","Valigarmanda 2 Calamitous Cry Nej'mii Ulmuhii'e 49489 (U: 49489)",""
"03:26.233","Valigarmanda 1 Calamitous Cry Seraphija Arinsia 53753 (U: 53753)",""
"03:31.580","Valigarmanda 2 prepares  Calamitous Cry  on  Fedrea Reed 47457 (U: 52730)+1% damage",""
"03:31.580","Valigarmanda 2 prepares  Calamitous Cry  on Seraphija Arinsia 34673 (U: 38526)+1% damage",""
"03:31.580","Valigarmanda 2 prepares  Calamitous Cry  on Flann Firebrand 32417 (U: 36019)+1% damage",""
"03:31.580","Valigarmanda 2 prepares  Calamitous Cry  on  Hoshi Shoten 30254 (U: 33616)+1% damage",""
"03:31.580","Valigarmanda 1 prepares  Calamitous Cry  on  Varka Das'tral 28596 (U: 31774)+1% damage",""
"03:31.580","Valigarmanda 1 prepares  Calamitous Cry  on Snow Wishzz 44123 (U: 49026)+1% damage",""
"03:31.580","Valigarmanda 1 prepares  Calamitous Cry  on Nej'mii Ulmuhii'e 48377 (U: 53753)+1% damage",""
"03:31.580","Valigarmanda 1 prepares  Calamitous Cry  on  Nephelia Sol'aria 47196 (U: 52440)+1% damage",""
"03:32.204","Valigarmanda 2 Calamitous Cry  Fedrea Reed 47457 (A: 27626) (U: 83426, M: 8343, 10.00%)",""
"03:32.204","Valigarmanda 1 Calamitous Cry  Varka Das'tral 28596 (A: 45915) (U: 82792, M: 8281, 10.00%)",""
"03:32.247","Valigarmanda 2 Calamitous Cry Seraphija Arinsia 34673 (A: 18273) (U: 58830, M: 5884, 10.00%)",""
"03:32.247","Valigarmanda 1 Calamitous Cry Snow Wishzz 44123 (U: 49026, M: 4903, 10.00%)",""
"03:32.292","Valigarmanda 2 Calamitous Cry Flann Firebrand 32417 (A: 17780) (U: 55775, M: 5578, 10.00%)",""
"03:32.292","Valigarmanda 1 Calamitous Cry Nej'mii Ulmuhii'e 48377 (U: 53753, M: 5376, 10.00%)",""
"03:32.336","Valigarmanda 2 Calamitous Cry  Hoshi Shoten 30254 (A: 18284) (U: 53932, M: 5394, 10.00%)",""
"03:32.336","Valigarmanda 1 Calamitous Cry  Nephelia Sol'aria 47196 (U: 52440, M: 5244, 10.00%)",""
"03:37.636","Valigarmanda 2 prepares  Calamitous Cry  on  Fedrea Reed 61999 (U: 68888)+6% damage",""
"03:37.636","Valigarmanda 2 prepares  Calamitous Cry  on Flann Firebrand 45588 (U: 50654)+6% damage",""
"03:37.636","Valigarmanda 2 prepares  Calamitous Cry  on Seraphija Arinsia 44409 (U: 49344)+6% damage",""
"03:37.636","Valigarmanda 2 prepares  Calamitous Cry  on  Hoshi Shoten 41679 (U: 46310)+6% damage",""
"03:37.636","Valigarmanda 1 prepares  Calamitous Cry  on  Varka Das'tral 62607 (U: 69564)+6% damage",""
"03:37.636","Valigarmanda 1 prepares  Calamitous Cry  on Snow Wishzz 40074 (U: 44527)+6% damage",""
"03:37.636","Valigarmanda 1 prepares  Calamitous Cry  on Nej'mii Ulmuhii'e 38580 (U: 42867)+6% damage",""
"03:37.636","Valigarmanda 1 prepares  Calamitous Cry  on  Nephelia Sol'aria 41316 (U: 45907)+6% damage",""
"03:38.260","Valigarmanda 2 Calamitous Cry  Fedrea Reed 61999 (A: 20071) (U: 91190, M: 9120, 10.00%)",""
"03:38.260","Valigarmanda 1 Calamitous Cry  Varka Das'tral 62607 (A: 11623) (U: 82479, M: 8249, 10.00%)",""
"03:38.304","Valigarmanda 2 Calamitous Cry Flann Firebrand 45588 (A: 11623) (U: 63569, M: 6358, 10.00%)",""
"03:38.304","Valigarmanda 1 Calamitous Cry Snow Wishzz 40074 (A: 11623) (U: 57442, M: 5745, 10.00%)",""
"03:38.349","Valigarmanda 2 Calamitous Cry Seraphija Arinsia 44409 (A: 11623) (U: 62259, M: 6227, 10.00%)",""
"03:38.349","Valigarmanda 1 Calamitous Cry Nej'mii Ulmuhii'e 38580 (A: 11623) (U: 55782, M: 5579, 10.00%)",""
"03:38.393","Valigarmanda 2 Calamitous Cry  Hoshi Shoten 41679 (A: 11623) (U: 59225, M: 5923, 10.00%)",""
"03:38.393","Valigarmanda 1 Calamitous Cry  Nephelia Sol'aria 41316 (A: 11623) (U: 58822, M: 5883, 10.00%)",""
"03:43.693","Valigarmanda 2 prepares  Calamitous Cry  on  Varka Das'tral 81645 (U: 81645)+24% damage",""
"03:43.693","Valigarmanda 2 prepares  Calamitous Cry  on Snow Wishzz 45113 (U: 50126)+12% damage",""
"03:43.693","Valigarmanda 2 prepares  Calamitous Cry  on Nej'mii Ulmuhii'e 48517 (U: 48517)+24% damage",""
"03:43.693","Valigarmanda 2 prepares  Calamitous Cry  on  Nephelia Sol'aria 48925 (U: 48925)+24% damage",""
"03:43.693","Valigarmanda 1 prepares  Calamitous Cry  on  Fedrea Reed 79342 (U: 79342)+24% damage",""
"03:43.693","Valigarmanda 1 prepares  Calamitous Cry  on Seraphija Arinsia 53856 (U: 53856)+24% damage",""
"03:43.693","Valigarmanda 1 prepares  Calamitous Cry  on  Hoshi Shoten 47577 (U: 47577)+24% damage",""
"03:43.693","Valigarmanda 1 prepares  Calamitous Cry  on Flann Firebrand 54800 (U: 54800)+24% damage",""
"03:44.318","Valigarmanda 2 Calamitous Cry  Varka Das'tral 81645 (A: 11623) (U: 93268)",""
"03:44.318","Valigarmanda 1 Calamitous Cry  Fedrea Reed 79342 (A: 11623) (U: 90965)",""
"03:44.363","Valigarmanda 2 Calamitous Cry Snow Wishzz 45113 (A: 11623) (U: 63041, M: 6305, 10.00%)",""
"03:44.363","Valigarmanda 1 Calamitous Cry Seraphija Arinsia 53856 (A: 11623) (U: 65479)",""
"03:44.407","Valigarmanda 2 Calamitous Cry Nej'mii Ulmuhii'e 48517 (A: 11623) (U: 60140)",""
"03:44.408","Valigarmanda 1 Calamitous Cry  Hoshi Shoten 47577 (A: 11623) (U: 59200)",""
"03:44.452","Valigarmanda 2 Calamitous Cry  Nephelia Sol'aria 48925 (A: 11623) (U: 60548)",""
"03:44.452","Valigarmanda 1 Calamitous Cry Flann Firebrand 54800 (A: 11623) (U: 66423)",""
"03:49.749","Valigarmanda 2 prepares  Calamitous Cry  on  Fedrea Reed 50102 (U: 50102)+30% damage",""
"03:49.749","Valigarmanda 2 prepares  Calamitous Cry  on  Hoshi Shoten 34551 (U: 34551)+30% damage",""
"03:49.749","Valigarmanda 2 prepares  Calamitous Cry  on Seraphija Arinsia 36061 (U: 36061)+30% damage",""
"03:49.749","Valigarmanda 2 prepares  Calamitous Cry  on Flann Firebrand 41978 (U: 41978)+30% damage",""
"03:49.749","Valigarmanda 1 prepares  Calamitous Cry  on  Varka Das'tral 12866 (U: 14296)+17% damage",""
"03:49.749","Valigarmanda 1 prepares  Calamitous Cry  on Snow Wishzz 32164 (U: 32164)+30% damage",""
"03:49.749","Valigarmanda 1 prepares  Calamitous Cry  on Nej'mii Ulmuhii'e 32092 (U: 32092)+30% damage",""
"03:49.749","Valigarmanda 1 prepares  Calamitous Cry  on  Nephelia Sol'aria 31592 (U: 31592)+30% damage",""
"03:50.373","Valigarmanda 2 Calamitous Cry  Fedrea Reed 50102 (A: 36729) (U: 86831)",""
"03:50.373","Valigarmanda 1 Calamitous Cry  Varka Das'tral 12866 (A: 62593) (U: 83846, M: 8387, 10.00%)",""
"03:50.417","Valigarmanda 2 Calamitous Cry  Hoshi Shoten 34551 (A: 16549) (U: 51100)",""
"03:50.418","Valigarmanda 1 Calamitous Cry Snow Wishzz 32164 (A: 15825) (U: 47989)",""
